Epoch: 211 - train loss: 1.43e-02 - valid loss: 1.46e-02, valid stoi: 5.14e-01
Epoch: 212 - train loss: 1.43e-02 - valid loss: 1.46e-02, valid stoi: 5.14e-01
Epoch: 213 - train loss: 1.43e-02 - valid loss: 1.46e-02, valid stoi: 5.14e-01
Epoch: 214 - train loss: 1.43e-02 - valid loss: 1.46e-02, valid stoi: 5.14e-01
Epoch: 215 - train loss: 1.42e-02 - valid loss: 1.46e-02, valid stoi: 5.14e-01
Epoch: 216 - train loss: 1.42e-02 - valid loss: 1.45e-02, valid stoi: 5.15e-01
Epoch: 217 - train loss: 1.42e-02 - valid loss: 1.45e-02, valid stoi: 5.15e-01
Epoch: 218 - train loss: 1.42e-02 - valid loss: 1.45e-02, valid stoi: 5.15e-01
Epoch: 219 - train loss: 1.42e-02 - valid loss: 1.45e-02, valid stoi: 5.15e-01
Epoch: 220 - train loss: 1.42e-02 - valid loss: 1.45e-02, valid stoi: 5.15e-01
Epoch: 221 - train loss: 1.42e-02 - valid loss: 1.45e-02, valid stoi: 5.15e-01
Epoch: 222 - train loss: 1.42e-02 - valid loss: 1.45e-02, valid stoi: 5.15e-01
Epoch: 223 - train loss: 1.42e-02 - valid loss: 1.45e-02, valid stoi: 5.15e-01
Epoch: 224 - train loss: 1.41e-02 - valid loss: 1.45e-02, valid stoi: 5.15e-01
Epoch: 225 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.15e-01
Epoch: 226 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.15e-01
Epoch: 227 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.15e-01
Epoch: 228 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.15e-01
Epoch: 229 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.15e-01
Epoch: 230 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.15e-01
Epoch: 231 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.15e-01
Epoch: 232 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.16e-01
Epoch: 233 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.16e-01
Epoch: 234 - train loss: 1.41e-02 - valid loss: 1.44e-02, valid stoi: 5.16e-01
Epoch: 235 - train loss: 1.40e-02 - valid loss: 1.44e-02, valid stoi: 5.16e-01
Epoch: 236 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 237 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 238 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.15e-01
Epoch: 239 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 240 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 241 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 242 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 243 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
